occupationClaude,count
Flag and Stone Miner,14
Foreman Joiner,14
Foreman Mason,14
Fr Son,14
Fruit Grower,14
Gardener Domestic Sert,14
Gardener Domestic Sevt,14
Gardner Labourer,14
Gen. Laborer,14
General Labourer Carter,14
General Labourer Retired,14
General Servant Domestc,14
Gl. Servant Domestic,14
Grazier and Farmer,14
Grocer Assist,14
Grocer Etc,14
Grocer's Assist,14
Grocers Servant,14
Heards Man,14
Hem Stitching,14
Herding Cattle,14
Hide Merchant,14
Home Business,14
Home Domestic,14
Horse Driver,14
Hous Work,14
"House Keeper, Domestic Servant",14
House Works,14
House and Parlourmaid,14
House work,14
Independant,14
Inmate St Catherines Alms House,14
Irish Lace Crocheter,14
Ironmoulder,14
Kitchen Porter,14
L Daughter,14
Laber of Mercy,14
Laborer Agricultural,14
Laborer Genl,14
Labourer Aglr,14
Labourer Farmers Son,14
Labourer Not Attending School,14
Labourer Stone Breaker,14
Labourer in Cement Works,14
Labourer in Creamery,14
Labourer in Engine Works,14
Labourer in Iron Worker,14
Labourer in Manure Factory,14
Labourer in Railway,14
Labourer in Soap Factory,14
"Labourer, Farm",14
Labourrer,14
Labr Agricultural,14
Labror,14
Labrour General,14
Land Agent Clerk,14
Land Occupier,14
Laundry Man,14
Linen Factory Labourer,14
Linen and Cotton Weaver,14
Linen weaver,14
Linnen Sewer,14
Linnen Wever,14
Linner Weaver,14
Linotype Operator,14
Little Sister of the Poor,14
Lodge Owner,14
Loom Tenter,14
Machienest,14
Machine Boy Mill,14
Machinests,14
Magdalen All Laundress Employed in Good Shepherd Convent,14
Maid Domestic Servt,14
Managing Clerk,14
Manual Work Teaching,14
Marin,14
Marine Stoker,14
Masion,14
Mason and Carpenter,14
Mat Maker,14
Medical,14
"Member of the Community of the Order, St. Clare",14
Members of Loreto Abbey,14
Milk Boy,14
Mill Labour,14
Mill Operative,14
Millinery Apprentice,14
Minister of Religion,14
Nl School Teacher,14
Nurse D. Servant,14
Nurse Dom Servant,14
Nursemaid Domestic Servant,14
Nursetender,14
Orphan,14
Outdoor Servant,14
P.O. Clerk,14
Painter Employed,14
Paper Maker in Paper Mill,14
Penitent All Laundresses Employed in Good Shepherd Convent,14
Photographic Assistant,14
Physician Surgeon,14
Plater Helper,14
Plumbers Helper,14
Porter Wine,14
Post Man Rural,14
Postal Telegraph Clerk,14
Presentation Nuns,14
Private Nurse,14
Provision Clerk,14
Public House Keeper,14
Publican Grocer,14
Publican and General Merchant,14
Publisher,14
Pump Sinker,14
Pupil at School,14
Queen's Nurse,14
R. C. Curate,14
R. I Clergyman,14
R. Postman,14
Railway Carpenter,14
Railway Cleaner,14
Railway Laborer,14
Receiving Instruction at Home,14
Reeler in Spinning Factory,14
Religense,14
Retoucher,14
Rivetter in Ship Yard,14
Rly Clerk,14
Roller Boy,14
Sacristan,14
Sailor Merchant Service,14
Sailor's Wife,14
Sales Master,14
Sanitary Engineer,14
Scholar School Boy,14
School on Teaching,14
Scool,14
Scooler,14
Seaman A B,14
Seemstress,14
Semester,14
Semestress,14
Servt. Domestic,14
Sewing Machinest,14
Sheet Iron Worker,14
Sheppherd,14
Shoe Maker Master,14
Shoe Maker and Farmer,14
Shop Keeper Drapery,14
Shop Keeper Son,14
Signal Fitter,14
Sister of Nazarith,14
Skin Dealer,14
Smyth,14
Solicitor General Clerk,14
Solicitor Managing Clerk,14
Son Farmers,14
Sowing,14
Spade Finisher,14
Spinner Cotton,14
Spinsters,14
Spirit Trade,14
Spreader in Flax Mill,14
Stationery Business,14
Steam Crane Driver,14
Steamstress,14
Stewards Daughter,14
Stock Broker's Clerk,14
Stoker Gas Works,14
Street Inspector,14
Student Theology,14
Sub Agent Bank of Ireland,14
Tea Wine and Spirit Merchant,14
Teacher Nat. School,14
Teacher Professed Nurse,14
Teaching Poor F Children,14
Telegraph Labourer,14
Tenter in Factory,14
Tobacco Spiner,14
Tobbaco Spinner,14
Unemployed General Labourer,14
University Student,14
Veterinary Student,14
Vice Man,14
Warehouse Labourer,14
Warehouseman Linen,14
Washerwomen,14
Watch Maker Finisher,14
Wholesale Draper,14
Winchman,14
Winder in Linnen Factory,14
Winer,14
Wood Machinist,14
Wool Dyer,14
Work in House,14
Working Carpenter,14
Working Steward,14
Working Woman,14
Yarn Shaker,14
Yarn Spinner in Factory,14
Yarn Spreader,14
Young,14
A Farmer Son,13
Agra Labourer,13
Agri. Labourer,13
Agricultural Engineer,13
Agricultural Laberor,13
Agricultural Labouror,13
Agrl Farm Labourer,13
Agrl Laborer,13
Annuity and Dividends,13
Apprentice House Painter,13
Apprentice Pattern Maker,13
Apprentice Rivetter,13
Arts Student,13
As Servants,13
Assistant Creamery Manager,13
Assistant Grocery,13
Assistant Land Agent,13
Assistant National School Teacher,13
Assistant in Boot Shop,13
Assisting Above,13
Assists in Housekeeping,13
Auctioneer's Clerk,13
Auditor,13
Baker Operative,13
Bakers Daughter,13
Bakers Wife,13
Barrister at Law in Practice,13
Beggar Man,13
Bellows Maker,13
Black Smith Apprentice,13
Black Smiths Son,13
Black Smiths Wife,13
Blacksmith Farmer,13
Blacksmith Son,13
Bobbin Turner,13
Boot Manufacture,13
Bording House Keeper,13
Brass Fitter,13
Bread Cart Driver,13
Builder Contractor,13
Butcher Master,13
Butcher and Cattle Dealer,13
Butchers Labourer,13
Butler Unemployed,13
C Traveller,13
Canteen Manager,13
Carmelite Religions,13
Carpenter Retired,13
Carver,13
Cashier and Book Keeper,13
Cattle Dealers,13
Char woman,13
Charewoman,13
Children Maid,13
Children's Maid Domestic Servant,13
Childsmaid,13
Chorwoman,13
Circus Performer,13
Clerk Co Council,13
Clerk Warehouse,13
Coachman Domestic Svt,13
Coachmans Wife,13
Coast Guard's Wife,13
Commercial Traveller Tea Trade,13
Commission Merchant,13
Cooper Employed,13
Copper and Tin Smith,13
Corn Buyer,13
Corn Porter Labourer,13
Cutter in Factory,13
Cycle Merchant,13
Dairyman Daughter,13
Dairyman and Farmer,13
Dealer Clothes,13
Dealer Delph,13
Distillers Clerk,13
Dividends and C,13
Doffer Linen Mill Worker,13
Doffing Mistress,13
Dom Servant Cook,13
Domestc Servant,13
Domestic Gardener,13
Domestic Servant Gen,13
Draper's Messenger,13
Drapers Assistant Unemployed,13
Drapery Commercial Traveller,13
Draughts Man,13
Drawer Flax,13
Dresser,13
Driver Horses,13
Dyer and Cleaner,13
Ecclesiastical Student Under Graduate R U I,13
Engine Smith at Factory,13
Ex Sergeant R.I.C,13
Examiner,13
F Labour,13
F Sister,13
F's Daughter,13
Factory Engine Driver,13
Famer Daughter,13
Farm Lab,13
Farm Servants Wife,13
Farmer Domestic Servant,13
Farmer Magistrate,13
Farmer and Baker,13
Farmer and Dairyman,13
Farmer and Game Keeper,13
Farmer and Gamekeeper,13
Farmer and Pensioner R.I.C,13
Farmer and Police Pensioner,13
Farmer and R.I.C. Pensioner,13
Farmer and Spirit Grocer,13
Farmer's G Daughter,13
Farmers Daugr,13
Farmers G Son,13
Farmers Son's Wife,13
Fars Son,13
Fisher Boy,13
Flax Doffer Mill Worker,13
Flax Dresser in Spinning Mill,13
Flax Sorter in Thread Factory,13
Flax Spinning,13
Flaxspinner,13
Foreman of Works,13
From Land,13
Fruit Salesman,13
G Servant D,13
Gardener D S,13
Garderner,13
Gas Labour,13
Gasworks Labourer,13
Gateman,13
Gen. Servt. Domestic,13
Geneal Labourer,13
General Ser Domestic,13
General Servant Not Employed,13
General Servnt Domestic,13
General Sevant,13
General Svt. Domestic,13
"General, Domestic Servant",13
Grandson,13
Grocer Clerk,13
Grocer Master,13
Grocer's Son,13
Grocery and provision,13
Grom Domestic Servant,13
H Car Owner,13
H Painter,13
Hackle and Gill Maker,13
Hackney Car Proprietor,13
Hardware Porter,13
Head Groom,13
Hemstitcher in Wareroom,13
Hemstitching,13
Herds Sister,13
Herdsman's Son,13
Holder up in Ship Yard,13
Horse Breaker,13
Horsedealer,13
Hotel,13
House Hold Business,13
House Keeper Home,13
House Occupier,13
House Plasterer,13
House Worke,13
Housekeeper At Home,13
Income House Property,13
Inft,13
Ireland Revenue Officer,13
Iron Turner in Works,13
Jarvey Driver,13
Jewellers Assistant,13
Labor,13
Labour in Shipyard,13
Labour's Wife,13
Labourer A,13
Labourer Farm Servant,13
Labourer Gl,13
Labourer Iron Work,13
Labourer at Works,13
Labourer in Corporation,13
Labourer in Flax Mill,13
Lady House Keeper,13
Ladys Maid Domestic,13
Land Contractor,13
Land Stward,13
Landry Maid,13
Laundry Proprietor,13
Linen Agent,13
Linen Warehouse Man,13
Linnen Yarn Reeler,13
Linnon Weaver,13
Lives on Out Door Relief,13
Living on Private Income,13
Locomotive Engineer,13
Machine Boy Mill Worker,13
Machinest in Shirt Factory,13
Match Box Maker,13
Member Regs Community,13
Member of Religions Community Teacher,13
Merchant and Publican,13
Merchant's Wife,13
Mill Boy,13
Mill Man,13
Mill Winder,13
Milliner Apprentice,13
Music Hall Artist,13
N.Teacher,13
Navvie,13
Netter,13
Newsboy,13
No Employ,13
None at Present,13
Not School,13
Nuns of St. John of God Nursing Order,13
Nurse Domestic S,13
Nurse Domestic Sevt,13
Nursemaid,13
Office Porter,13
Officer of Inland Revenue,13
Oiler in Spinning Mill,13
Out of Employment,13
Pantry Boy Domestic Servant,13
Paper Factory,13
Parlour Maid D Servant,13
Parlour maid Domestic Servant,13
Pensioner of R.I.C,13
Petty Dealer,13
Plater's Helper,13
Ploughman Domestic Servant,13
Porkbutcher,13
Porter Drapers,13
Porter General,13
Powder Mill Labourer,13
Power Loom Tuner,13
Presn Nun,13
Priest R C Clergyman,13
Printer Lithographic,13
Private Property,13
Probationes Nurse,13
Professional Musician,13
Provision Agent,13
Provision Business,13
Provision Shop Assistant,13
Publickan,13
Quarry Owner,13
R.I.C Pensioner and Farmer,13
R.I.C. Pensioner and Farmer,13
Rag Dealer,13
Railway Fire Man,13
Railway Servant Labourer,13
Railway Servt,13
Reeler Linen Mill,13
Reeler of Yarn,13
Refreshment House Keeper,13
Religions Srs. of Mercy,13
Religious and Teacher,13
Rent Warner,13
Retired Bank Clerk,13
Retired N Teacher,13
Rivet Boy,13
Rope Twister,13
Rural Postboy,13
Salt Boiler,13
Saw Maker,13
Scallar,13
Scholar Girl,13
Scholar Indusl School,13
School Girl Scholar,13
School Girls,13
Schooling,13
Scolers,13
Scool Girl,13
Sea Faring,13
Seamer,13
Servant Domc,13
Shepheard,13
Ship Chandler,13
Ship Draughtsman,13
Shirt Polisher,13
Shool Girl,13
Shop Asst.,13
Shop Servant,13
Slaters Labourer,13
Soldiers Son,13
Solicitor in Practice,13
Solicitors Genl Clerk,13
Sorter,13
Station Agent,13
Stationers Clerk,13
Stationery Packer,13
Statue Maker,13
Sticker,13
Stricker,13
Sub Sanitary Officer,13
Tailor and Clothier,13
Teacher Chrn Brothers,13
Thread Reeler,13
Timber Faller,13
Towl Dealer,13
Train Examiner,13
Trained Hospital Nurse,13
Tram Conducter,13
Traveller Commercial,13
Travelling Musician,13
Unable to Work,13
Undergrad R.U.I.,13
Unemployed Carpenter,13
Victuler,13
Vintener,13
Ware Room Keeper,13
Ware Room Worker,13
Wareroom Stitcher,13
Warper in Factory,13
Weaver Cambrick,13
Weaver in Linnen Factory,13
Weavers,13
Widow of a Farmer,13
Widow of an Agricultural Laborer,13
Wife Housekeeper,13
Wine Agent,13
Wireworker,13
Wooll Weaver,13
Work on the Farm,13
Working Farm,13
Working Gardener,13
Yard Boy Domestic Servant,13
Yard Servant,13
Yarn Reeler in Factory,13
Yarn Winder Linen,13
Young Person,13
Ableseaman,12
Accountant Clerk,12
Agent Bank of Ireland,12
Agrial Labourer,12
Agrical Labourer,12
Agricult. Labourer,12
Agricultr Labourer,12
Agricultural Labourar,12
App Bricklayer,12
Apprentice Chemist,12
Apprentice Fitter at Works,12
Apprentice to Blacksmith,12
Apprentice to Confectionery,12
Apprentice to Dress Maker,12
Apprentice to Linen Business,12
As Scholars,12
Assistant Confectioner,12
Assistant Hardware,12
Assistant Pawnbroker,12
Assistant at Home,12
Assistant in Public House,12
Auctioneer and Farmer,12
Auditor and Accountant,12
Baptist Minister,12
Bar Maid Domestic Servant,12
Bartender,12
Beggarwoman,12
Bleach Green Worker,12
Bog Oak Carver,12
Boot Top Machinist,12
Boot and Shoe Manufacturer,12
Boot and Shoe Trade,12
Boy at School,12
Braider in Rope Works,12
Brassmoulder,12
Brewary Labourer,12
Brewery Drayman,12
Brick Manufacturer,12
Business Assistant,12
Butcher Apprentice,12
Cabinet Maker Master,12
Cabint Maker,12
Cabman,12
Candle Maker,12
Caretaker Herd,12
Caretaker of House,12
Caretakers,12
Carr Driver,12
Carriers Clerk,12
Chairwoman,12
Chemist's Apprentice,12
China Dealer,12
Church of Ireland,12
Church of Ireland Clergyman,12
Clergyman's Wife,12
Clergymans Daughter,12
Clerk Coal Office,12
Clerk Wareroom,12
Clerk in Hardware Shop,12
Clerk in Provision Store,12
Clerk in Store,12
Clerk of Church,12
Coal Porter Labourer,12
Coffin Maker,12
Collar Sticher,12
Collar Turner Out,12
Collar and Cuff Cutter,12
Commercial Clerk Linen Trade,12
Cook and General Domestic Servant,12
Corn Factor,12
Costumer,12
Creamery Labourer,12
Dairy Maid Unemployed,12
Dairy maid,12
Damsk Weaver,12
Dary Man,12
Dealer in Pigs,12
Distillery Clerk,12
District Inspector R I C,12
Dividends and Annuity,12
Doing Nothing,12
Domestic House Work,12
Domestic Nurse Servant,12
Domestic Servant House maid,12
Domestic Servt Genl,12
Domestic Weaver,12
Draper Merchant,12
Draper and Outfitter,12
Draper's Shop Assistant,12
Drapers Asistant,12
Drapery Manager,12
Drawer in Linen,12
Driller in Foundry,12
Driver Car,12
Embosser,12
Embroder,12
Embroderer,12
Embroidery Agent,12
Embroidery Designer,12
Embroyder,12
Employed in Shop,12
Engaged on Farm,12
Engine Driver in Brewery,12
Engine Fitter at Worker,12
Engineers Clerk,12
Engineers Labourer,12
Evicted Farmer,12
Ex Constable R I C,12
Ex Sergt. R.I.C.,12
Ex. N. Teacher,12
Examiner in Shirt Factory,12
F Polisher,12
Fancey Box Maker,12
Farm Labor,12
Farm Laboures,12
Farm Servant Dom,12
Farm Servants Daughter,12
Farm Servt. Domestic,12
Farm Winder,12
Farmer Daughtr,12
Farmer Son in Law,12
Farmer Work,12
Farmer and Carpenter Master,12
Farmer and J.P.,12
Farmer and Millowner,12
Farmer and Postman,12
Farmer and Vintner,12
Farmer's Brother in Law,12
Farmer's Daughter in law,12
Farmer's Neice,12
Farmerer,12
Farmers Daghter,12
Farmers Doughter,12
Farmers Labour,12
Farming Occupation,12
Farming Servant,12
Farmor,12
Fellow,12
File Cutter,12
Fireman Ship,12
Fireman at Works,12
Fisherman Labourer,12
Fitter in Mill,12
Fitter in Works,12
Flax Cleaner,12
Flax Doffin,12
Flax Preparer Mill Worker,12
Flax Rougher in Thread Factory,12
Flax Spinner in Factory,12
Folder Linen,12
Footman Domestic Servt,12
Foreman Bricklayer,12
Foreman Gardener,12
Fram Driver,12
Furniture Remover,12
Game Dealer,12
Gardener Dom Servant,12
Gas Maker,12
Gass Fitter,12
Gener Labourer,12
General Farm Work,12
General Labiour,12
General Laubourer,12
General Man Domestic Servant,12
General Servant D.,12
"General Servt, Domestic",12
General Shop Assistant,12
Genl Sert Domestic,12
Gentle Man,12
Gold Miner,12
Grand Child,12
Grocer Shopman,12
Grocer and Purveyor,12
Gun Smith,12
H. Car Driver,12
Half Timer in Mill,12
Hall Boy,12
Hall Maid,12
Hammerman,12
Hank Winder,12
Hat Trimmer,12
Hay Merchant,12
Head Porter,12
Heating Engineer,12
Herdman,12
Home Assistant,12
Home Housekeeping,12
Home Servant,12
Hosiery Finisher,12
Hospitaliere or Little Sister of the Poor,12
Hotel Clerk,12
House Hold Duty,12
House Keeper and Domestic Servant,12
House painter,12
Houskeeping,12
In Receipt of Out Door Relief,12
Income From Property,12
Inmate W. Charity,12
Invalide,12
Iron Moulder at Works,12
J.P.,12
Joiner and Carpenter,12
Joiner in Ship Yard,12
Key Labourer,12
Knitter of Socks,12
Labeour,12
Laberour General,12
Labour Agr,12
Labourer D. Servant,12
Labourer Docks,12
Labourer Domestic Servt,12
Labourer Flour Mill,12
Labourer Mill Worker,12
Labourer in Soap Works,12
Labourer on Quay,12
Labourer's Child,12
Labourerer,12
Laburor,12
Lace Scholar,12
Lace Weaver,12
Lacemaking,12
Lady of the House,12
Landed Property,12
Landed Proprietress,12
Landery Maid,12
Laudress,12
Launders,12
Laundress Unemployed,12
Lay Sisters Domestic Work,12
Library Assistant,12
Life Insurance Agent,12
Linen Power Loom Weaver,12
Linen Warehouse Clerk,12
Linen Weave,12
Living on Outdoor Relief,12
Lobourer,12
Loco Engine Driver,12
Lodging Keeper,12
Machienist,12
Machine Girl,12
Machine Master,12
Machine Winder,12
Machinist in Mill,12
Maker,12
Manager of Creamery,12
Manual Labour,12
Married Lady,12
Masons Son,12
Masons Wife,12
Master Butcher,12
Mechanic Apprentice,12
Member of Religious Community,12
Messag Boy,12
Metal Merchant,12
Militiaman,12
Mill Reeler,12
Mill Worker Weaver,12
Ministers Daughter,12
Monitress N.S.,12
N.School Teacher,12
National Schl Teacher,12
National Teacher Unemployed,12
Natl Sch Teacher,12
Naturalist,12
Navey,12
No Employed,12
No Occpation,12
No Profesion,12
Not employed,12
Nurse Domestic Serv,12
Occupier,12
Own House Keeper,12
Owner of Farm,12
Paper Finisher,12
Paper Hanger,12
Parlour Maid Domestic S,12
Pensioner R.I. Constabulary,12
Pensioner from R. I. C,12
Pentioner,12
Photographic Printer,12
Pianoforte Tuner,12
Police Man,12
Post Office,12
Postman G P O,12
Poter,12
Poultry Keeper,12
Private Secretary,12
Provision Mercht,12
Publican and C,12
Puplican,12
Quay Laborer,12
R Catholic Priest,12
R I C Pensioner and Farmer,12
R. I. Constabulary Pensioner,12
Railway Constable,12
Railway Engin Driver,12
Railway Engineer,12
Railway Gate Man,12
Railway Worker,12
Religions Teacher,12
Reller Linen,12
Restaurant Proprietor,12
Retired Black Smith,12
Retired Engine Driver,12
Retired Mechanic,12
Retired Miller,12
Retired Natl. Teacher,12
Retired Provision Merchant,12
Retired Steward,12
River Pilot,12
Road Surface Man,12
Rope Manufacturer,12
Rope Works,12
Royal Engineer,12
Sadlier,12
Salt Maker in Quarry,12
Scholar At School,12
School Boy Scholar,12
Scohlars,12
Semsteress,12
Semsters,12
Sergeant R.I. Constabulary,12
Servant Domes,12
Servant Girl Domestic,12
Ships Carpenter,12
Shirt Agent,12
Shop Assiant,12
Shop Assistant Provision,12
Shop Manageress,12
Shopman Publican,12
Shopman in Grocery,12
Shunter,12
Sisters of Mercy Religious,12
Smother in Laundry,12
Solar,12
Solicitor's Clerk General,12
Son's Wife,12
Spinning,12
Spinning Room,12
Spirit Mercht,12
Stitcher Wareroom,12
Stocks and Shares,12
Stonecutter Unemployed,12
Sweeper,12
Tailors Porter,12
Tea Blender,12
Tea Trade,12
Tea and Spirit Merchant,12
Teacher Governess,12
Teacher National Board,12
Teaching Sr of Rels Community,12
Telegraph Man,12
Telephone Wireman,12
Tenent Farmer,12
Timber Cutter,12
To School,12
Tobacco Factory Hand,12
Trade Baker,12
Under Game Keeper,12
Undergraduate Royal University,12
Upholsteres,12
Vegetable Vendor,12
Victuallar,12
Waiter Unemployed,12
Watch and Clock Maker,12
Waterman,12
Weaver Unemployed,12
Weavers Linen,12
Winder of Yarn,12
Winner,12
Wool and Cotton Weaver,12
Work in Mill,12
Worker in Flax Mill,12
Worker in Spinning Mill,12
A Fisherman,11
A Labour,11
Ag Labour,11
Agricaltural Labourer,11
Agriculr Labourer,11
Agricultural Labore,11
Agricultural Laboural,11
Agricultural Labourer Domestic,11
Agricultural Labourer Herd,11
Agricultural Labourer Servant,11
Agricultural Labourer and Herd,11
Agricultural Wife,11
Agt Labourer,11
Annuities from Land,11
Annuity from Land,11
App Fitter,11
Apprentice Boilermaker,11
Apprentice Caulker,11
Apprentice Driller,11
Apprentice Hardware,11
Apprentice Linen,11
Apprentice Linen Business,11
Apprentice Millinery,11
Apprentice Saddler,11
Apprentice to Above,11
Architects Assistant,11
Army Pensioner and Labourer,11
Assistant Caretaker,11
Assistant Carpenter,11
Assistant Co Surveyor,11
Assistant Cook,11
Assistant Game Keeper,11
Assistant Librarian,11
Assistant Priest,11
Assistant Tailor,11
Assisting in Farm,11
Attenden School,11
Attending Schooll,11
Aux Postman,11
B.A.,11
Bacon Cutter,11
Bacon Merchant,11
Bandmaster,11
Barytes Miner,11
Bauxite Miner,11
Beetler in Linen Factory,11
Bk Smith,11
Black Printer,11
Blacksmith Assistant,11
Boiler Man,11
Book keeper,11
Boot Maker and Farmer,11
Bootman,11
Bottle Dealer,11
Box Cutter,11
Boy R. N.,11
Brass Finsher,11
Bricklayer Employed,11
Bricklayers Laborer,11
Bulter,11
Butchers Daughter,11
Buttonholer,11
Canal Agent,11
Car Properitor,11
Carder in Factory,11
Care of House,11
Careman,11
Carptenter,11
Carriage Trimmer,11
Caster,11
Cattle Man,11
Caulker in Shipyard,11
Certificated Nurse,11
Chief Officer,11
Chief Officer Coast Guard,11
Chief Steward,11
Childs Maid Domestic Servant,11
Chollar,11
Church Decorator,11
Circular Sawyer,11
Civil Service Tutor,11
Clerk Com,11
Clerk Solicitor,11
Clerk in Foundry,11
Clerk in Spinning Mill,11
Clerk of Chapel,11
Clicker,11
Cloth Weaver,11
Commercial Clerk Railway,11
Commercial Porter,11
Commercial Traveller Draper,11
Confectioner's Assistant,11
Congregational Minister,11
Const R.I. Constabulary,11
Const R.I.Constabulary,11
Constable R.I. Consty,11
Constable Royal Irish Constabulary,11
Consulting Engineer,11
Cook D.S,11
Cook Dom. Servant,11
Cook Domestic Servants,11
Cook Retired,11
Cork,11
Cork Manufacturer,11
Cotton Weaver Mill Worker,11
Crane Man,11
Crochet,11
Customs Watcher,11
Cutter Tailor,11
Cutter in Paper Mill,11
Cuttle Dealer,11
Dairy Engineer,11
Dairyman Farmer,11
Daughter Farmers,11
Dealor,11
Dividends etc,11
Dock Laborer,11
Domestic Serant,11
Domestic Servant Footman,11
Domestic at Home,11
Draper's Assist,11
Dress Maker Apprentice,11
Dressmaker Retired,11
Electrical Apprentice,11
Embroidery Work,11
Embroyderer,11
Engine Driver in Linen Factory,11
Engine Smith at Works,11
Ex Constable R.I.C,11
Examiner in Factory,11
F Spinner,11
Fancy Baker,11
Far,11
Farm Employment,11
Farm House Keeper,11
Farm Labourer's Son,11
Farm Servant Agricultural,11
Farmer Agricultural Labourer,11
Farmer W,11
Farmer and Bootmaker,11
Farmer and Civil Bill Officer,11
Farmer and Egg Merchant,11
Farmer and General Merchant,11
Farmer and Land Owner,11
Farmer and R I C Pensioner,11
Farmer's Dau,11
Farmer's Daugt,11
Farmer's S,11
Farmer's So,11
Farmers Child,11
Farmers Serv,11
Farmers Son Scholars,11
Farmers Son and Labourer,11
Farmers Son at School,11
"Farmers, Daughter",11
Feather Monger,11
Female Clerk,11
Financier,11
Fireman in Brewery,11
Fireman in Mill,11
Fish and Fruit Merchant,11
Fitter Iron Works,11
Fitter Mechanic,11
Flasher,11
Flax Dresser Unemployed,11
Flax Dresser in Factory,11
Flax Dresser in Thread Factory,11
Flax Preparing Master,11
Flax Spreader Mill Worker,11
Floatman,11
Flowering,11
Foot Man Domestic Servant,11
Formers Daughter,11
Forming,11
Foundery Labourer,11
