occupationClaude,count
Teacher BA RUL,1
Teacher BA: R U I.,1
Teacher Bachelor of Arts R U I,1
Teacher Carduff F. N. School,1
Teacher Cert Camb Hiper Ld,1
Teacher Ch E Society,1
Teacher Ch: Ed: Soc English and c.,1
Teacher Ch: Ed: Soc and T.C.D Greek Latin French English and c,1
Teacher Chd Board,1
Teacher Chemistry,1
Teacher Church of Ireland,1
Teacher Classes and Mathematics Eng,1
Teacher Classical,1
Teacher Classical B A. R U I,1
Teacher Classics B.A London,1
Teacher Classics Languages,1
Teacher Classics M.A. Cantab.,1
Teacher Classics R. C. Clergyman,1
Teacher Classics and English B.A.T.C.D,1
Teacher Classier,1
Teacher Classies English and Mathemat,1
Teacher Classies etc,1
Teacher Clessier and French,1
Teacher Cloonmore Natl School,1
Teacher Convent,1
Teacher Convent School Bire,1
Teacher Cookery,1
Teacher Crotchet,1
Teacher Dealer,1
Teacher Drawing and Painting,1
Teacher Dresscutting,1
Teacher Dresser,1
Teacher Elementary Eng,1
Teacher Elementary Schl,1
Teacher Elementary Science English Literature Irish Literature,1
Teacher Elementory England,1
Teacher Elocution etc,1
Teacher Enemployed,1
Teacher Eng,1
"Teacher Eng, Mus, French",1
"Teacher Eng, Mus, French and C",1
Teacher Eng. Mathcs. Classics,1
Teacher Englih French,1
Teacher English Art Net Servant,1
Teacher English Etc,1
Teacher English French Latin Greek Mathematics and Mechanics,1
Teacher English French Latin Mathematics,1
Teacher English Irish Music Needlebork,1
Teacher English Lit,1
Teacher English Mason,1
Teacher English Mathematics,1
Teacher English Mathematics Cleanes and c,1
Teacher English and Arithmetic,1
Teacher English and C,1
Teacher English and Mathamatics,1
Teacher English and Mathematics,1
Teacher English and Mathematics and Drawing,1
Teacher English etc,1
Teacher English etc Music,1
Teacher English music,1
"Teacher English, Classics, Science, and Mathematice",1
"Teacher English, Drawing Music",1
"Teacher English, German, French, Mathematics",1
"Teacher English, Modern Language",1
Teacher Erasmus Smith School,1
Teacher F N S,1
Teacher Formely,1
Teacher French Etc,1
Teacher French Music and C,1
Teacher French and English,1
Teacher French and Music,1
Teacher French and Painting,1
Teacher Garman,1
Teacher General Subjects,1
Teacher Governor,1
Teacher Grad Edin Univer,1
Teacher Graduate B A R W,1
Teacher Graduate R.U.I,1
Teacher Greek,1
Teacher Head Master Royal School,1
Teacher Head of Private School,1
Teacher Headmistress B.a,1
Teacher Hibrid,1
Teacher High School,1
Teacher High School Kandergarten,1
Teacher Industrial Department of School,1
Teacher Infant,1
Teacher Infant's School C.S.,1
Teacher Instrumental Music Training College Dublin,1
Teacher Irish,1
Teacher Irish Art Class,1
Teacher Irish Literature,1
Teacher Italian,1
Teacher Kinder Garten,1
Teacher Kinder Good,1
"Teacher Kindergarten, Drawing, Printing, Music, Drill",1
Teacher Knitting Machine,1
Teacher Knitting Music,1
Teacher Lab School,1
Teacher Lace Class,1
Teacher Lace Making,1
Teacher Lacemaking,1
Teacher Language,1
Teacher Latin and Mathematics,1
Teacher London Unit,1
Teacher M A,1
Teacher M A R U I,1
Teacher M A T L D,1
Teacher M A of Royal University,1
Teacher M N. S,1
Teacher M. A.,1
Teacher M. N. S,1
Teacher M.A. R.U.I,1
Teacher M.A. R.U.I.,1
Teacher M.A. T.C.D,1
Teacher Mas. Langs.,1
Teacher Mathematices,1
Teacher Mathematics B.A.,1
Teacher Mathematics English and c,1
Teacher Mathematics Undergraduate R.U.I.,1
"Teacher Mathematics, Etc",1
Teacher Mathematies,1
Teacher Mathes and Classics,1
Teacher Matricn,1
Teacher Merchant and Jeweller,1
Teacher Methodist College,1
Teacher Mission,1
Teacher Mod Language,1
Teacher Mod Languages,1
Teacher Model N.S.,1
Teacher Model S,1
Teacher Model School,1
Teacher Modern Language Mat.,1
Teacher Modern Languages,1
"Teacher Modern Languages, Mathematics",1
Teacher Modern Literater Undergraduate R.U.I.,1
Teacher Monetress in National School,1
Teacher Monitoreson,1
Teacher Monitoring,1
Teacher Monitress Pupil,1
Teacher Monitress in N S,1
Teacher Mountress,1
Teacher Mulie,1
Teacher Music Etc,1
Teacher Music and Dance School Subject,1
Teacher Music and Land Surveying,1
Teacher Music and Modern Language,1
Teacher Music and Singing,1
Teacher N C,1
Teacher N E,1
Teacher N S ,1
Teacher N S and Farmer,1
Teacher N Shool,1
Teacher N's,1
"Teacher N, C",1
Teacher N. B. English and Mathematics,1
Teacher N. E,1
Teacher N. Ed,1
Teacher N. Education,1
Teacher N. Education Board,1
Teacher N. S. Monitor,1
Teacher N. T.,1
Teacher N.B Ballickmoyler,1
Teacher N.Board,1
Teacher N.C.,1
Teacher N.Edn.,1
Teacher N.F.U.,1
Teacher N.I,1
Teacher N.S. Monitress,1
Teacher N.S. and Agent,1
Teacher N.S.T,1
Teacher NB,1
Teacher Nal Board,1
Teacher Nal School,1
Teacher Nat Board Undergraduate R.U.I Lond,1
Teacher Nat Sc,1
"Teacher Nat, School",1
Teacher Nat. B'D,1
Teacher Nat. B.,1
Teacher Nat. Ed.,1
Teacher Nat. Schl.,1
Teacher Nat. ord,1
Teacher National B A L.L.B.,1
Teacher National Board English,1
Teacher National S.,1
Teacher National Sc,1
Teacher National Schl,1
Teacher National School and Farmer,1
Teacher National School and Undergraduate of Royal University,1
Teacher National school,1
Teacher National.S.,1
Teacher Natl Schl,1
Teacher Natl. Board of Schl,1
Teacher Natl. Education,1
Teacher Natl. Edun.,1
Teacher Natural Philosophy,1
Teacher Needle Work,1
Teacher Needle Work. Manual Instruction,1
Teacher Needle and Music,1
Teacher Needle work,1
Teacher Nt,1
Teacher Nt School,1
Teacher Nun,1
Teacher Nursing,1
Teacher Of Theology Classes,1
Teacher On Pension,1
Teacher Ordinary N School,1
Teacher Ordinary National School,1
Teacher Ordy. Natl. School,1
Teacher Out of Employment,1
Teacher Out of Place,1
Teacher P. L. U. N. S.,1
Teacher Painting Music Language and C,1
Teacher Paroclin,1
Teacher Peano,1
Teacher Pensioned,1
Teacher Physical Culture,1
Teacher Physical Science,1
Teacher Piano,1
Teacher Pipe Finisher,1
Teacher Primary Sch,1
Teacher Principal Alexandra School,1
Teacher Principal Female Natl School,1
Teacher Principal Nat School,1
Teacher Principal W.S.,1
Teacher Principal of School,1
Teacher Private Family,1
Teacher Private Instion,1
Teacher Private Schl,1
Teacher Private Tuitions,1
Teacher Private Tution,1
Teacher Private Tutor,1
Teacher Professional Music,1
Teacher Professional Shorthand and Typewriting,1
Teacher Public School,1
Teacher Pupil,1
Teacher R.U.I,1
"Teacher R.U.I Classics, Mathematics",1
"Teacher R.U.I Physical Science, Mathematics",1
Teacher R.U.I.,1
Teacher R.U.I. Mathematics Violin,1
Teacher Rat Bd,1
Teacher Retired Dist. Councillor,1
Teacher Retired and Organist,1
Teacher School Mrtss,1
Teacher School National,1
Teacher Science,1
Teacher Science B.Sc,1
Teacher Scientific Dress Cutting,1
Teacher Secondary,1
Teacher Secretary B A,1
Teacher Seminary,1
Teacher Sewing,1
Teacher Shopkeeper Farmer,1
Teacher Shorthand,1
Teacher Shothand,1
Teacher Singing,1
Teacher Stripper,1
Teacher Teaches the Subjects Taught in National Schools Undergraduate 1. Matriculation Examination 2. First University Exam. 3. Second University Exam. R. U. I.,1
Teacher Technical,1
Teacher Type writing,1
Teacher Under Graduate,1
Teacher Under National Board,1
Teacher Under National Board of Education,1
Teacher Under Natl Board,1
Teacher Under Natural Boars,1
Teacher Under Not Board,1
Teacher Under not ED,1
Teacher Undergrad R. U. I,1
Teacher Undergraduate R. U. I.,1
Teacher Undergraduate Royal University Ireland,1
Teacher Undergraduate of R.U.I,1
Teacher Undergradute in Arts. T.C.D,1
Teacher Unemployed Board School,1
Teacher Unemployes,1
Teacher Unempoyed,1
Teacher Unoccupied,1
Teacher V C,1
Teacher V S,1
Teacher Wife,1
Teacher Winder Gastex,1
Teacher Wood Caring,1
Teacher Workmistress,1
Teacher Ws. M,1
Teacher Yard Foreman,1
Teacher and Clerk,1
Teacher and Headmaster,1
Teacher and Merchant,1
Teacher and Postmaster,1
Teacher and Professer of Irish,1
Teacher and Queen's Scholar,1
Teacher and Student,1
Teacher and Sub Post Mistress,1
Teacher and Tutor,1
Teacher and Tutor; Ba; R.N.S,1
Teacher and U Graduate of R.U.I.,1
Teacher and Undergraduate R U I,1
Teacher and Undergraduate Royal University Ireland,1
Teacher at C Brothers School,1
Teacher at School,1
Teacher in Alexandra B.A: Royal Universal School,1
Teacher in Artane Industrial School,1
Teacher in Assaying and Chemistry,1
Teacher in Christian Bros' School,1
Teacher in Classics Mathematics and Modern Languages Undergraduae R. U. I,1
Teacher in College,1
Teacher in Cont N S,1
Teacher in Convent,1
Teacher in Convent Schools,1
Teacher in Dressmaking,1
Teacher in Elementary School,1
Teacher in Estate School,1
Teacher in Industrial School,1
Teacher in Infant Department School,1
Teacher in Intermediate Schl,1
Teacher in Intermediate School,1
Teacher in Irish National School,1
Teacher in N S,1
Teacher in N Schl,1
Teacher in N School,1
Teacher in N. S,1
Teacher in N. S.,1
Teacher in Nat. S.,1
Teacher in Nat.Sch.,1
Teacher in Natl School,1
Teacher in Natl. School,1
Teacher in Needle Work,1
Teacher in Needlework,1
Teacher in Net Sch,1
Teacher in Ordinary Nat. School,1
Teacher in S,1
Teacher in Seminary,1
Teacher in Training Nat Boards,1
Teacher in Victoria College,1
Teacher in Workhouse Superannuated,1
Teacher in a N School,1
Teacher in an Elementry School,1
Teacher in cebrew,1
Teacher in the Convent School,1
Teacher mon,1
Teacher of Ancient Classes,1
Teacher of Anglo Parisian Dress Cutting System,1
Teacher of Art,1
Teacher of Art Needle Work,1
Teacher of Art Needlework,1
Teacher of Art.,1
Teacher of Assistant Mathamatics,1
Teacher of Blind,1
Teacher of Church E School,1
"Teacher of Classical and Modern Language, Mathamatic Sciences and C B. Q., J. C. D.",1
Teacher of Classics,1
"Teacher of Classics Mathematics, Science",1
Teacher of Classics and French M A London B. A. R. U. I.,1
Teacher of Classics and Mathematics,1
Teacher of Classics and Mathms Under Graduate R.U.I,1
Teacher of Classics and c in Intermediate School,1
Teacher of Classies,1
Teacher of Cookery and Laundry,1
Teacher of Cooking,1
Teacher of Dancing and Music,1
Teacher of Deaf and Dumb,1
Teacher of Deaf and Dumb Undergraduate of London University,1
Teacher of Domestic Science,1
Teacher of Drawing Alexandra School,1
Teacher of Dresscutting,1
Teacher of Dressmaking and Millinery,1
Teacher of Dump Damask Designer,1
Teacher of Education and English,1
Teacher of Elementary Class Member of Religion Society College Assistant,1
Teacher of Elementary School,1
Teacher of Elocutron,1
Teacher of Eng and Music,1
Teacher of English Etc,1
Teacher of English French Drawing and Painting,1
"Teacher of English French, Music and Drawing",1
Teacher of English Language,1
Teacher of English Literature,1
Teacher of English Mathaematics,1
"Teacher of English Music, Drawing and Painting",1
Teacher of English and French,1
Teacher of English and Mathematics,1
Teacher of English and Mathms B.A. R.U.I.,1
Teacher of English and Modern Languages,1
Teacher of English and modern Languages M.A.R.U.J,1
Teacher of English in Alexandra School,1
"Teacher of English, Mathematics Elementary Science, and Drawing",1
Teacher of Foreign Languages,1
Teacher of French and German,1
Teacher of Gao School,1
Teacher of Hebrew,1
Teacher of Hebrew Language,1
Teacher of In Painting,1
Teacher of Industries,1
Teacher of Kinder Garden,1
Teacher of Kindergarten,1
Teacher of Knitting and ? in School,1
Teacher of Lace Work,1
Teacher of Lanfrey and Artist Prist,1
Teacher of Language and Music,1
Teacher of Languages BA,1
Teacher of Languages Threated,1
Teacher of Languages and Mathematics,1
Teacher of Languages and Music and Drawing,1
Teacher of Languges,1
Teacher of Latin and English,1
Teacher of Latin and Greek,1
Teacher of Lawful and Ck,1
Teacher of M School,1
Teacher of Machine Knitting,1
Teacher of Mathematics B. A. T. C. D.,1
Teacher of Mathematics B.A. Dub,1
Teacher of Mathematics Degree of B.A. R.U.I.,1
Teacher of Mathematics English and Needlework,1
Teacher of Mathematics Seg. T.C.D Rainey School,1
Teacher of Mathematics and English,1
Teacher of Mathematics and Experimental Science,1
Teacher of Mathematics and Undergraduate R U I,1
"Teacher of Mathematics, English French, Latin and Mathematical Science",1
Teacher of Mathomatics Undergraduate R U I,1
Teacher of Modern Lang,1
Teacher of Modern Language Under Graduate R.U.I.,1
Teacher of Modern Languages,1
Teacher of Modern Languages M.A. of Royal University of Ireland,1
Teacher of Modern Situreturer B.A.R.U.I.,1
Teacher of Music B Mus R.U.I,1
Teacher of Music Licentiate L. C. M.,1
Teacher of Music Mus B,1
Teacher of Music Muscean,1
Teacher of Music Piano Forte,1
Teacher of Music and Choirster,1
Teacher of Music and Ck,1
Teacher of Music and Modern Languages,1
Teacher of Music and Painting,1
Teacher of Music and Singing,1
Teacher of Music and Visiting Governess,1
Teacher of Music and Votalist,1
Teacher of Music and c,1
Teacher of Music in a College,1
"Teacher of Music, Painting",1
Teacher of Musick,1
Teacher of Mussic,1
Teacher of N. S,1
Teacher of N.S,1
Teacher of N.School,1
Teacher of Nat Schools,1
Teacher of Nat.Sch,1
Teacher of National Sch,1
Teacher of Natl School and Farmer,1
Teacher of Natl. School Ord,1
Teacher of Navigation,1
Teacher of Navigation and Nautical Astronomy,1
Teacher of Ntnl. School,1
Teacher of Ordinary Nat. School,1
Teacher of Piano and Singing,1
Teacher of Pianoforte,1
Teacher of Pianoforte and Organ,1
Teacher of Pianoforte and Singing,1
Teacher of Pianoforter,1
Teacher of Practical Physics,1
Teacher of Private School,1
Teacher of School Baud,1
Teacher of Scientific Dress Cutting,1
Teacher of Scortland,1
Teacher of Sewing in Caim N School,1
Teacher of Shorthand Typewriting and Bookkeeping,1
Teacher of Untie,1
Teacher of Weaving,1
Teacher of Wood Carving,1
Teacher of Writing,1
Teacher of linging,1
Teacher of small Fourite School,1
Teacher of the Christian Brothers School,1
Teacher on School,1
Teacher or Governess in a Family,1
Teacher out of Employment,1
Teacher private,1
Teacher to Jewish,1
Teacher under N B,1
Teacher under National Board,1
Teacher unemployed,1
Teacher's Daug,1
Teacher's Mother,1
Teacher's Servant,1
Teacher's Widow,1
Teacher's wife,1
"Teacher, B. A of R. U. I",1
"Teacher, B.A.",1
"Teacher, B.A., R.U.I.",1
"Teacher, Eng and Mathematics",1
"Teacher, English Drawing French",1
"Teacher, English Greek and Latin",1
"Teacher, English Unemployed",1
"Teacher, English, French, Latin Music, Drawing",1
"Teacher, Grocer",1
"Teacher, Merchant and Farmer",1
"Teacher, Music French, Mathematics",1
"Teacher, N. S.",1
"Teacher, N.S First of First Class N.B, UndergraduateTrinity Coll. Dublin",1
"Teacher, N.S.",1
"Teacher, Nat. School",1
"Teacher, National Sch",1
"Teacher, National School Unemployed C.L",1
"Teacher, Natl",1
"Teacher, Natl Education",1
"Teacher, Natl. School",1
"Teacher, Natural Science, B.A, LL.B.",1
"Teacher, Training College",1
"Teacher, Undergraduate Nil",1
"Teacher, Undergraduate R. W I",1
Teacher. A.C.P.,1
Teacher. B. A. Science and Literature,1
Teacher. BA. Royal University of Ireland,1
Teacher. Eng: Mathematics,1
Teacher. N S,1
Teacher. N. S.,1
Teacher. N. School,1
Teacher. N.S,1
Teacher. Nat. Board,1
Teacher. R.S.,1
Teacher.B.A.R.U.J.,1
Teacheress Employed in the Convent Schools Dingle,1
Teacherpacker,1
Teacherpicker,1
Teachers Collar Worker,1
Teachers Sister,1
Teachers Son Scholar,1
"Teachers of a Small Class of Boys, and Girls",1
Teaches the Bagpipes,1
Teaching B.A R.I.U,1
Teaching French and at a School,1
Teaching Monitor,1
Teaching Monitor in N. School,1
Teaching Music,1
Teaching Profession,1
Teaching Propllion,1
Teaching Scholar,1
Teaching Substitute,1
Teaching U. Board,1
Teaching at Home,1
Teaching at School,1
Teaching in National School,1
Teaching in School,1
Teaching of Science,1
Teading Shop,1
Tealer in Earthwoman,1
Team Driver,1
Teamer,1
Teamster,1
Teamster Unimployed,1
Teanant Farmer,1
Teanp No Occupation,1
Teanter in Mill,1
Teap. Laper,1
Teaplanter,1
Tearoom Porter,1
Teaser in Bottle House,1
Teasher,1
Teaveller,1
Techer N S,1
Technical Chemist in Manual Works,1
Technical Inspecter Wood Work,1
Technical Instructor C.D.B,1
Technical Instructress,1
Ted Trade,1
Ted and Wine Agent,1
Teer in Marshe,1
Teher,1
Tel Assistant,1
Tel Clerk,1
Tel Inspector,1
Tel Learner,1
Tel Learns P. O. Kells,1
Tel Messeger,1
Tel Mrgs,1
Tel depmt,1
Tel. Learner,1
Tel. Office Clerk,1
Telagram Messenger,1
Telagraph Boy,1
Telagraph Messenger,1
Tele Labourer,1
Tele Messenger,1
Telecogh Messenger,1
Teleg Workman,1
Telegaph Messenger,1
Telegaphist,1
Telegarph Learner,1
Telegarph Messenger,1
Telegeraf Mesenger,1
Teleghraph Lineman,1
Teleghrphist,1
Teleglaph Messenger,1
Telegraf Laborer,1
Telegraf Messenger,1
Telegragh Clerk,1
Telegraham M.S,1
Telegrahist,1
Telegrahist G.P.O.,1
Telegram,1
Telegram Messeger,1
Telegram Messenger P S,1
Telegram Messinger,1
Telegram Missing P O,1
Telegrame Messenger,1
Telegrame messenger,1
Telegramna Messenger,1
Telegrap Clerk Gas,1
Telegrap Clk,1
Telegrap Instr,1
Telegrap Mesenger,1
Telegrap Mgr,1
Telegrapest,1
Telegraph,1
Telegraph Agent,1
Telegraph Apprentice,1
Telegraph Asst,1
Telegraph Boy Messenger,1
Telegraph Boy Unemployed,1
Telegraph Branch G P O Dublin,1
Telegraph Business,1
Telegraph Carrier,1
Telegraph Checker,1
Telegraph Clerk GPO,1
Telegraph Clerk M G W R,1
Telegraph Clerk Post Office,1
Telegraph Clerk Retired,1
Telegraph Clerk in P O,1
Telegraph Clerk on Railway M. G. W. R.,1
Telegraph Clerk on Ry,1
Telegraph Clerke,1
Telegraph Department,1
Telegraph Department Civil Service,1
Telegraph Department Dress Maker,1
Telegraph Dept G.P.O.,1
Telegraph District Messenger,1
Telegraph Engineer Engineering Dept G.P.O.,1
Telegraph Engineer G.P.O.,1
Telegraph Engineer Post Office,1
Telegraph Ex Foreman G.P.O Telegraph,1
Telegraph Female Learner G P O,1
Telegraph Fireman,1
Telegraph G P.Office Messanger,1
Telegraph G.P.O.,1
Telegraph Inpd?,1
Telegraph Inspector,1
Telegraph Instrument Maker,1
Telegraph Instrument Mechanic Gen Post Office,1
Telegraph Laborer,1
Telegraph Labour,1
Telegraph Labour Post Office,1
Telegraph Lad,1
Telegraph Learnes,1
Telegraph Lerner,1
Telegraph Line Mechanic,1
Telegraph Linemaker,1
Telegraph Lineman G. P. O,1
Telegraph Lineman Genl. Post Office,1
Telegraph Lineman Pensioner,1
Telegraph Linesman G.P.O,1
Telegraph Linesman on Railway,1
Telegraph Lininen,1
Telegraph Linsman Civil Service,1
Telegraph M,1
Telegraph M G K,1
Telegraph Machanic,1
Telegraph Machine,1
Telegraph Machnist,1
Telegraph Man Labourer,1
Telegraph Mechanist,1
Telegraph Meseng,1
Telegraph Meshenger,1
Telegraph Meshinger,1
Telegraph Message Boy,1
Telegraph Messanger Post Office,1
Telegraph Messanger Unemployed,1
Telegraph Messenger Assistant,1
Telegraph Messenger G P.O,1
Telegraph Messenger G.P.C,1
Telegraph Messenger G.P.O.,1
Telegraph Messenger Working,1
Telegraph Messenger in G.P.O,1
Telegraph Messenger in P. Office,1
Telegraph Messenget,1
Telegraph Messinger,1
Telegraph Messnger,1
Telegraph Mgrs,1
Telegraph Mgt ?,1
Telegraph Mngr,1
Telegraph Msgr,1
Telegraph Operater,1
Telegraph R Clerk,1
Telegraph Runner,1
Telegraph Service,1
Telegraph Signalman,1
Telegraph Sorting Clerk,1
Telegraph Store Keeper,1
Telegraph Superintendent,1
Telegraph Superintendent on Railway,1
Telegraph Supervisor,1
Telegraph Supl G.P.O,1
Telegraph Supt and Electrician,1
Telegraph Wire Man Unemployed,1
Telegraph Wire Reparer,1
Telegraph Wire Worker,1
Telegraph Wireman Linesman,1
Telegraph Wireman in G.P.O,1
Telegraph Wrie Worker,1
Telegraph and Postal Assistant,1
Telegraph and Sorting Ck,1
Telegraph messanger,1
"Telegraph, Clerk",1
Telegrapher Messenger,1
Telegraphers,1
Telegraphic Clerk,1
Telegraphic Mechanic,1
"Telegraphic, Supervisor",1
Telegraphing in G P C,1
Telegraphish,1
Telegraphist 1st C,1
Telegraphist 1st Class,1
Telegraphist Apprentice,1
Telegraphist Assistant,1
Telegraphist Civil Servant,1
Telegraphist Clerk Post Office,1
Telegraphist D Sevt,1
Telegraphist D.C,1
Telegraphist G P O B A R U I Law Student,1
Telegraphist G P O Dn,1
Telegraphist G P Officer,1
Telegraphist G P.O.,1
Telegraphist G.P.0,1
Telegraphist G.P.O Dn,1
Telegraphist G.P.O. Dublin,1
Telegraphist G.T.O. Belfast,1
Telegraphist General Postoffice,1
Telegraphist Government Sec,1
Telegraphist I.C,1
Telegraphist J P O,1
Telegraphist Learner,1
Telegraphist Linen Man,1
Telegraphist Post Office Official,1
Telegraphist Postal,1
Telegraphist Postal Telegraph,1
Telegraphist Postal Telghs,1
Telegraphist Postoffice,1
Telegraphist Retired without Superannuation,1
Telegraphist S P Office,1
Telegraphist Service Civil,1
Telegraphist Sorting Clerk GPO,1
Telegraphist Tel Dept,1
Telegraphist Telegraph Dept,1
Telegraphist Unemployer,1
Telegraphist Wife,1
Telegraphist and Clerk,1
Telegraphist and Post Office,1
Telegraphist and Post Office Clerk,1
Telegraphist and Provincial Clerk,1
Telegraphist and Sorren Clerk,1
Telegraphist and Sorter G.P.O,1
Telegraphist and Sorter P O,1
Telegraphist in P. O,1
Telegraphist in P.D,1
Telegraphist in P.O.,1
Telegraphist to Lord Lieutenant of Ireland,1
Telegraphist. P.O,1
Telegraphmessenger,1
Telegraphs Cable Operator,1
Telegraphs Clerk,1
Telegraphs G P O Dublin,1
Telegraphs G.P.O,1
Telegraphs G.P.O Civil Servant,1
Telegraphs Wireman,1
Telegraphst GPO,1
Telegrapst,1
Telegraptist,1
Telegrapy Messenger Po Office,1
Telegrifist,1
Telegrm Messenger,1
Telegroph Messenger,1
Telegrphist,1
Telelephone Electrician,1
Telem Messnger,1
Teleph?,1
Telephone,1
Telephone Aperator,1
Telephone Apprentice,1
Telephone Apprentice Unemployed Unemployed,1
Telephone Assistant,1
Telephone Attendant,1
Telephone Cable Jointer,1
Telephone Coy Labourer,1
Telephone Department P.O.,1
Telephone E Engineer,1
Telephone Electrician,1
Telephone Electrition,1
Telephone Enginer,1
Telephone Fitter,1
Telephone Foreman,1
Telephone Foreman Wireman,1
Telephone Line Man,1
Telephone Lines Man,1
Telephone Linesman,1
Telephone Messenger,1
Telephone Office,1
Telephone Operator G P O,1
Telephone Operator G.P.O,1
Telephone Operator National Telephone Company,1
Telephone Operator Office,1
Telephone Operator Post Office,1
Telephone Opperator,1
Telephone Stores,1
Telephone Superviser,1
Telephone Wire Layer,1
Telephone Wire Mender Skilled Labourer,1
Telephone Wire Worker,1
"Telephone Wire, Repairst",1
Telephone Wires Man,1
Telephone boy,1
Telephone or Telegrahic Wireman,1
"Telephone, Linesman",1
Telephonest,1
Telephonest Unemployed,1
Telephonewireman,1
Telephonist G. P. O.,1
Telephorish,1
Teleraphist,1
Telergrah Messenger,1
Telergram Messenger,1
Telergraph Messenger,1
Television Media ? Fund,1
Telg Inspr G.P.O,1
Telgr Messenger,1
Telgraph Boy,1
Telgraph Clerk Unemployed,1
Telgraph Mesenger,1
Telh Messenger,1
Telighrap Man,1
Teligram Messgr and Scholar,1
Teligraphist,1
Tellagraph Messenger,1
Tellegraph Boy,1
Tellegraph Coy,1
Tellegraph Line Man,1
Tellegraph Mesng,1
Teller National B K Ltd,1
Teller Provincial Bank of Ireld Std,1
Teller and Honper Stoup Office Custom House,1
Teller in Bank,1
"Teller, Bank of Ireland",1
"Teller, Royal Bank of Ird",1
Telling Lodgings,1
Telogam Messenger,1
Telor,1
Telph Clerke,1
